user_id,item_id,timestamp,state_label,feature 0,feature 1,feature 2,feature 3,feature 4,feature 5
4,5,4351,2,0.016,0.087,0.133,0.064,0.0,0.7
5,1,4351,1,0.091,0.406,0.38,0.049,0.074,0.0
1,0,4352,1,0.466,0.0,0.153,0.086,0.109,0.187
2,0,4352,2,0.279,0.187,0.0,0.191,0.159,0.184
3,4,4352,1,0.044,0.029,0.069,0.0,0.6,0.259
4,5,4352,2,0.024,0.1,0.119,0.057,0.0,0.7
5,2,4352,1,0.126,0.264,0.337,0.154,0.119,0.0
1,0,4353,1,0.373,0.0,0.196,0.09,0.131,0.21
2,0,4353,2,0.466,0.1,0.0,0.06,0.183,0.191
3,4,4353,1,0.054,0.033,0.096,0.0,0.609,0.209
4,5,4353,2,0.02,0.1,0.123,0.057,0.0,0.7
5,2,4353,1,0.097,0.261,0.407,0.131,0.103,0.0
1,5,4354,1,0.056,0.0,0.101,0.057,0.071,0.7140000000000001
2,5,4354,2,0.113,0.107,0.0,0.041,0.237,0.501
3,1,4354,1,0.153,0.251,0.224,0.0,0.123,0.249
4,5,4354,2,0.03,0.084,0.114,0.071,0.0,0.7
5,2,4354,1,0.067,0.143,0.6859999999999999,0.047,0.057,0.0
1,5,4355,1,0.07,0.0,0.1,0.057,0.059,0.7140000000000001
2,4,4355,2,0.093,0.07,0.0,0.006,0.441,0.39
3,1,4355,1,0.077,0.394,0.16,0.0,0.124,0.244
4,5,4355,2,0.04,0.074,0.114,0.071,0.0,0.7
5,2,4355,1,0.071,0.153,0.664,0.051,0.06,0.0
1,5,4356,1,0.099,0.0,0.143,0.063,0.074,0.621
2,4,4356,2,0.123,0.1,0.0,0.014,0.48,0.283
3,2,4356,1,0.08,0.047,0.583,0.0,0.114,0.176
4,5,4356,2,0.037,0.077,0.114,0.071,0.0,0.7
5,2,4356,1,0.051,0.319,0.516,0.047,0.067,0.0
1,5,4357,1,0.093,0.0,0.074,0.053,0.049,0.731
2,5,4357,2,0.36,0.071,0.0,0.031,0.056,0.481
3,2,4357,1,0.076,0.034,0.524,0.0,0.109,0.257
4,5,4357,2,0.017,0.09,0.134,0.059,0.0,0.7
5,1,4357,1,0.034,0.63,0.166,0.066,0.104,0.0
1,5,4358,1,0.084,0.0,0.071,0.053,0.049,0.743
2,4,4358,2,0.116,0.051,0.0,0.004,0.433,0.396
3,2,4358,1,0.106,0.101,0.3229999999999999,0.0,0.183,0.287
4,5,4358,2,0.014,0.086,0.141,0.059,0.0,0.7
5,1,4358,1,0.057,0.583,0.15,0.081,0.129,0.0
1,5,4359,1,0.14,0.0,0.096,0.059,0.064,0.6409999999999999
2,5,4359,2,0.349,0.063,0.0,0.016,0.196,0.377
3,4,4359,1,0.049,0.039,0.076,0.0,0.511,0.326
4,5,4359,2,0.014,0.086,0.13,0.07,0.0,0.7
5,1,4359,1,0.199,0.357,0.24,0.099,0.106,0.0
1,0,4360,1,0.371,0.0,0.1369999999999999,0.074,0.244,0.173
2,0,4360,2,0.503,0.083,0.0,0.017,0.109,0.289
3,5,4360,1,0.103,0.1669999999999999,0.126,0.0,0.244,0.36
4,5,4360,2,0.014,0.09,0.129,0.067,0.0,0.7
5,1,4360,1,0.133,0.353,0.237,0.153,0.124,0.0
1,5,4361,1,0.114,0.0,0.049,0.029,0.111,0.6970000000000001
2,5,4361,2,0.139,0.039,0.0,0.036,0.201,0.586
3,5,4361,1,0.069,0.103,0.093,0.0,0.184,0.551
4,5,4361,2,0.006,0.06,0.089,0.051,0.0,0.794
5,3,4361,1,0.127,0.116,0.12,0.511,0.126,0.0
1,5,4362,1,0.081,0.0,0.057,0.02,0.11,0.731
2,5,4362,2,0.286,0.091,0.0,0.049,0.151,0.423
3,5,4362,1,0.066,0.091,0.064,0.0,0.156,0.623
4,5,4362,2,0.004,0.091,0.127,0.067,0.0,0.71
5,3,4362,1,0.1689999999999999,0.161,0.147,0.361,0.161,0.0
1,0,4363,1,0.306,0.0,0.089,0.069,0.233,0.304
2,4,4363,2,0.184,0.113,0.0,0.03,0.4270000000000001,0.246
3,5,4363,1,0.109,0.159,0.081,0.0,0.214,0.4370000000000001
4,5,4363,2,0.014,0.1,0.129,0.057,0.0,0.7
5,1,4363,1,0.114,0.524,0.153,0.074,0.134,0.0
1,4,4364,1,0.234,0.0,0.119,0.053,0.401,0.193
2,4,4364,2,0.276,0.099,0.0,0.027,0.383,0.216
3,5,4364,1,0.107,0.166,0.111,0.0,0.271,0.344
4,5,4364,2,0.023,0.097,0.121,0.059,0.0,0.7
5,1,4364,1,0.127,0.476,0.144,0.069,0.184,0.0
1,4,4365,1,0.29,0.0,0.106,0.057,0.419,0.129
2,0,4365,2,0.449,0.114,0.0,0.076,0.206,0.156
3,4,4365,1,0.057,0.043,0.08,0.0,0.6629999999999999,0.157
4,5,4365,2,0.027,0.091,0.116,0.066,0.0,0.7
5,2,4365,1,0.181,0.12,0.43,0.08,0.189,0.0
1,5,4366,1,0.099,0.0,0.09,0.051,0.053,0.7070000000000001
2,5,4366,2,0.309,0.046,0.0,0.026,0.154,0.466
3,4,4366,1,0.043,0.029,0.071,0.0,0.514,0.343
4,5,4366,2,0.024,0.097,0.119,0.06,0.0,0.7
5,2,4366,1,0.083,0.129,0.6459999999999999,0.071,0.071,0.0
1,5,4367,1,0.093,0.0,0.077,0.051,0.053,0.726
2,5,4367,2,0.411,0.031,0.0,0.017,0.103,0.4370000000000001
3,4,4367,1,0.043,0.026,0.069,0.0,0.52,0.343
4,5,4367,2,0.019,0.096,0.124,0.061,0.0,0.7
5,2,4367,1,0.086,0.129,0.66,0.06,0.066,0.0
1,5,4368,1,0.1369999999999999,0.0,0.27,0.057,0.127,0.409
2,0,4368,2,0.561,0.087,0.0,0.033,0.186,0.133
3,4,4368,1,0.05,0.029,0.084,0.0,0.679,0.159
4,5,4368,2,0.083,0.123,0.241,0.119,0.0,0.434
5,2,4368,1,0.069,0.129,0.653,0.081,0.069,0.0
1,5,4369,1,0.181,0.0,0.174,0.091,0.153,0.4
2,0,4369,2,0.5429999999999999,0.126,0.0,0.06,0.15,0.121
3,4,4369,1,0.056,0.029,0.073,0.0,0.6859999999999999,0.157
4,2,4369,2,0.25,0.194,0.256,0.171,0.0,0.129
5,2,4369,1,0.126,0.226,0.349,0.147,0.153,0.0
1,5,4370,1,0.211,0.0,0.206,0.126,0.187,0.27
2,0,4370,2,0.344,0.143,0.0,0.111,0.233,0.1689999999999999
3,4,4370,1,0.057,0.031,0.071,0.0,0.6829999999999999,0.157
4,1,4370,2,0.197,0.381,0.143,0.176,0.0,0.103
5,3,4370,1,0.136,0.163,0.149,0.409,0.144,0.0
1,5,4371,1,0.166,0.0,0.16,0.08,0.161,0.433
2,4,4371,2,0.234,0.153,0.0,0.131,0.316,0.166
3,4,4371,1,0.047,0.069,0.071,0.0,0.657,0.156
4,1,4371,2,0.081,0.486,0.143,0.176,0.0,0.114
5,1,4371,1,0.126,0.403,0.183,0.166,0.123,0.0
1,5,4372,1,0.09,0.0,0.089,0.043,0.086,0.693
2,5,4372,2,0.197,0.144,0.0,0.114,0.234,0.31
3,4,4372,1,0.05,0.029,0.066,0.0,0.619,0.237
4,5,4372,2,0.096,0.217,0.133,0.123,0.0,0.431
5,1,4372,1,0.203,0.299,0.184,0.143,0.171,0.0
1,5,4373,1,0.079,0.0,0.089,0.043,0.074,0.716
2,5,4373,2,0.149,0.08,0.0,0.073,0.153,0.546
3,4,4373,1,0.043,0.016,0.057,0.0,0.541,0.343
4,5,4373,2,0.043,0.071,0.114,0.071,0.0,0.7
5,0,4373,1,0.347,0.197,0.17,0.14,0.146,0.0
1,5,4374,1,0.119,0.0,0.07,0.043,0.071,0.6970000000000001
2,5,4374,2,0.161,0.094,0.0,0.083,0.163,0.499
3,4,4374,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4374,2,0.043,0.071,0.114,0.071,0.0,0.7
5,0,4374,1,0.603,0.129,0.106,0.089,0.074,0.0
1,5,4375,1,0.157,0.0,0.114,0.051,0.116,0.561
2,5,4375,2,0.161,0.13,0.0,0.091,0.269,0.349
3,4,4375,1,0.05,0.014,0.057,0.0,0.556,0.3229999999999999
4,5,4375,2,0.043,0.071,0.114,0.071,0.0,0.7
5,0,4375,1,0.4270000000000001,0.18,0.159,0.124,0.11,0.0
1,5,4376,1,0.1,0.0,0.066,0.043,0.076,0.716
2,5,4376,2,0.147,0.086,0.0,0.08,0.129,0.5589999999999999
3,4,4376,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4376,2,0.034,0.08,0.114,0.073,0.0,0.6990000000000001
5,0,4376,1,0.326,0.209,0.224,0.12,0.121,0.0
1,5,4377,1,0.096,0.0,0.063,0.043,0.081,0.7170000000000001
2,5,4377,2,0.163,0.096,0.0,0.093,0.196,0.453
3,4,4377,1,0.046,0.014,0.06,0.0,0.564,0.316
4,5,4377,2,0.043,0.094,0.111,0.08,0.0,0.6709999999999999
5,0,4377,1,0.279,0.217,0.179,0.156,0.17,0.0
1,5,4378,1,0.089,0.0,0.064,0.04,0.06,0.747
2,5,4378,2,0.107,0.063,0.0,0.061,0.214,0.5539999999999999
3,4,4378,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4378,2,0.027,0.1,0.114,0.057,0.0,0.701
5,2,4378,1,0.094,0.139,0.6609999999999999,0.039,0.067,0.0
1,5,4379,1,0.086,0.0,0.069,0.043,0.054,0.7490000000000001
2,5,4379,2,0.136,0.067,0.0,0.093,0.119,0.586
3,4,4379,1,0.043,0.024,0.06,0.0,0.53,0.343
4,5,4379,2,0.029,0.097,0.114,0.06,0.0,0.7
5,2,4379,1,0.243,0.187,0.361,0.1,0.109,0.0
1,5,4380,1,0.093,0.0,0.076,0.044,0.063,0.7240000000000001
2,5,4380,2,0.136,0.1,0.0,0.084,0.121,0.5589999999999999
3,4,4380,1,0.043,0.027,0.061,0.0,0.526,0.343
4,5,4380,2,0.039,0.076,0.114,0.071,0.0,0.7
5,0,4380,1,0.401,0.184,0.173,0.129,0.113,0.0
1,5,4381,1,0.084,0.0,0.096,0.046,0.069,0.706
2,5,4381,2,0.22,0.161,0.0,0.184,0.16,0.274
3,4,4381,1,0.053,0.039,0.071,0.0,0.63,0.207
4,2,4381,2,0.03,0.247,0.267,0.251,0.0,0.204
5,3,4381,1,0.273,0.1689999999999999,0.15,0.304,0.104,0.0
1,5,4382,1,0.17,0.0,0.181,0.099,0.13,0.42
2,0,4382,2,0.26,0.173,0.0,0.213,0.15,0.204
3,4,4382,1,0.053,0.046,0.079,0.0,0.597,0.226
4,2,4382,2,0.014,0.306,0.327,0.307,0.0,0.046
5,3,4382,1,0.171,0.191,0.154,0.369,0.114,0.0
1,0,4383,1,0.273,0.0,0.221,0.143,0.177,0.186
2,0,4383,2,0.236,0.174,0.0,0.2,0.173,0.217
3,4,4383,1,0.046,0.041,0.09,0.0,0.597,0.226
4,2,4383,2,0.014,0.297,0.343,0.303,0.0,0.043
5,2,4383,1,0.093,0.279,0.453,0.087,0.089,0.0
1,0,4384,1,0.28,0.0,0.236,0.134,0.154,0.196
2,0,4384,2,0.253,0.1689999999999999,0.0,0.187,0.179,0.213
3,4,4384,1,0.019,0.03,0.143,0.0,0.5429999999999999,0.266
4,2,4384,2,0.014,0.287,0.343,0.313,0.0,0.043
5,2,4384,1,0.07,0.126,0.691,0.069,0.044,0.0
1,5,4385,1,0.241,0.0,0.131,0.077,0.197,0.353
2,4,4385,2,0.181,0.147,0.0,0.07,0.469,0.133
3,4,4385,1,0.043,0.029,0.064,0.0,0.614,0.25
4,2,4385,2,0.017,0.289,0.327,0.284,0.0,0.083
5,2,4385,1,0.077,0.119,0.484,0.077,0.243,0.0
1,5,4386,1,0.281,0.0,0.083,0.09,0.179,0.3670000000000001
2,4,4386,2,0.043,0.084,0.0,0.044,0.573,0.256
3,4,4386,1,0.04,0.029,0.053,0.0,0.593,0.286
4,5,4386,2,0.023,0.099,0.12,0.059,0.0,0.7
5,2,4386,1,0.081,0.117,0.57,0.043,0.189,0.0
1,4,4387,1,0.293,0.0,0.071,0.089,0.349,0.199
2,4,4387,2,0.061,0.051,0.0,0.02,0.71,0.157
3,4,4387,1,0.053,0.034,0.054,0.0,0.61,0.249
4,5,4387,2,0.029,0.1,0.111,0.06,0.0,0.7
5,4,4387,1,0.053,0.026,0.04,0.304,0.5770000000000001,0.0
1,5,4388,1,0.19,0.0,0.106,0.083,0.227,0.394
2,4,4388,2,0.033,0.054,0.0,0.034,0.569,0.31
3,4,4388,1,0.049,0.019,0.054,0.0,0.557,0.321
4,5,4388,2,0.029,0.093,0.104,0.074,0.0,0.7
5,3,4388,1,0.071,0.071,0.067,0.509,0.281,0.0
1,5,4389,1,0.031,0.0,0.027,0.01,0.079,0.853
2,5,4389,2,0.003,0.011,0.0,0.014,0.301,0.67
3,5,4389,1,0.036,0.033,0.05,0.0,0.393,0.489
4,5,4389,2,0.021,0.086,0.107,0.079,0.0,0.7070000000000001
5,3,4389,1,0.097,0.08,0.073,0.424,0.326,0.0
1,5,4390,1,0.001,0.0,0.001,0.0,0.003,0.994
2,5,4390,2,0.001,0.016,0.0,0.01,0.296,0.677
3,5,4390,1,0.031,0.031,0.053,0.0,0.409,0.476
4,5,4390,2,0.016,0.069,0.091,0.057,0.0,0.767
5,4,4390,1,0.147,0.107,0.079,0.12,0.547,0.0
1,5,4391,1,0.0,0.0,0.0,0.0,0.129,0.871
2,5,4391,2,0.0,0.001,0.0,0.009,0.103,0.887
3,5,4391,1,0.029,0.023,0.036,0.0,0.456,0.457
4,5,4391,2,0.013,0.081,0.106,0.07,0.0,0.73
5,4,4391,1,0.074,0.04,0.057,0.056,0.773,0.0
1,5,4392,1,0.047,0.0,0.041,0.016,0.034,0.861
2,5,4392,2,0.001,0.001,0.0,0.003,0.021,0.973
3,5,4392,1,0.031,0.026,0.05,0.0,0.429,0.464
4,5,4392,2,0.017,0.091,0.114,0.066,0.0,0.711
5,4,4392,1,0.093,0.081,0.117,0.1669999999999999,0.541,0.0
1,5,4393,1,0.086,0.0,0.057,0.0069999999999999,0.051,0.799
2,5,4393,2,0.0069999999999999,0.006,0.0,0.01,0.041,0.936
3,4,4393,1,0.033,0.021,0.044,0.0,0.46,0.441
4,5,4393,2,0.02,0.1,0.12,0.057,0.0,0.703
5,2,4393,1,0.091,0.093,0.333,0.201,0.281,0.0
1,5,4394,1,0.089,0.0,0.067,0.026,0.07,0.7490000000000001
2,5,4394,2,0.013,0.017,0.0,0.017,0.124,0.8290000000000001
3,4,4394,1,0.043,0.014,0.053,0.0,0.514,0.376
4,5,4394,2,0.02,0.1,0.123,0.057,0.0,0.7
5,2,4394,1,0.12,0.154,0.56,0.074,0.091,0.0
1,5,4395,1,0.051,0.0,0.05,0.036,0.149,0.7140000000000001
2,5,4395,2,0.0069999999999999,0.029,0.0,0.009,0.28,0.6759999999999999
3,4,4395,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4395,2,0.029,0.099,0.114,0.059,0.0,0.7
5,2,4395,1,0.09,0.119,0.603,0.047,0.141,0.0
1,5,4396,1,0.064,0.0,0.051,0.037,0.116,0.731
2,5,4396,2,0.009,0.027,0.0,0.011,0.321,0.631
3,4,4396,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4396,2,0.029,0.094,0.114,0.063,0.0,0.7
5,0,4396,1,0.369,0.1689999999999999,0.246,0.09,0.127,0.0
1,5,4397,1,0.08,0.0,0.061,0.023,0.056,0.78
2,5,4397,2,0.004,0.019,0.0,0.01,0.083,0.884
3,4,4397,1,0.043,0.014,0.057,0.0,0.5429999999999999,0.343
4,5,4397,2,0.027,0.086,0.114,0.071,0.0,0.701
5,2,4397,1,0.277,0.197,0.314,0.104,0.107,0.0
1,5,4398,1,0.104,0.0,0.057,0.043,0.081,0.7140000000000001
2,5,4398,2,0.214,0.047,0.0,0.029,0.256,0.454
3,4,4398,1,0.05,0.014,0.057,0.0,0.556,0.3229999999999999
4,5,4398,2,0.029,0.086,0.114,0.071,0.0,0.7
5,2,4398,1,0.094,0.129,0.6729999999999999,0.039,0.066,0.0
1,5,4399,1,0.087,0.0,0.06,0.04,0.071,0.741
2,5,4399,2,0.201,0.017,0.0,0.029,0.276,0.477
3,4,4399,1,0.047,0.014,0.057,0.0,0.573,0.309
4,5,4399,2,0.027,0.086,0.114,0.071,0.0,0.701
5,2,4399,1,0.24,0.207,0.426,0.056,0.071,0.0
1,5,4400,1,0.017,0.0,0.014,0.0,0.016,0.953
2,5,4400,2,0.0,0.003,0.0,0.003,0.0,0.994
3,4,4400,1,0.043,0.019,0.066,0.0,0.5429999999999999,0.33
4,5,4400,2,0.014,0.084,0.111,0.071,0.0,0.7190000000000001
5,1,4400,1,0.054,0.636,0.151,0.057,0.101,0.0
1,5,4401,1,0.01,0.0,0.0,0.0,0.01,0.98
2,5,4401,2,0.0,0.0,0.0,0.0,0.0,1.0
3,4,4401,1,0.046,0.026,0.086,0.0,0.5429999999999999,0.3
4,5,4401,2,0.0069999999999999,0.054,0.06,0.04,0.0,0.8390000000000001
5,1,4401,1,0.166,0.521,0.151,0.067,0.094,0.0
1,5,4402,1,0.027,0.0,0.014,0.006,0.02,0.933
2,5,4402,2,0.01,0.014,0.0,0.011,0.003,0.961
3,4,4402,1,0.041,0.014,0.056,0.0,0.519,0.37
4,5,4402,2,0.0069999999999999,0.05,0.057,0.031,0.0,0.8540000000000001
5,2,4402,1,0.246,0.149,0.384,0.089,0.133,0.0
1,5,4403,1,0.006,0.0,0.0,0.0,0.004,0.99
2,5,4403,2,0.0,0.0,0.0,0.0,0.0,1.0
3,4,4403,1,0.04,0.019,0.066,0.0,0.509,0.3670000000000001
4,5,4403,2,0.0,0.0,0.0,0.0,0.0,1.0
5,2,4403,1,0.294,0.1689999999999999,0.316,0.094,0.127,0.0
1,5,4404,1,0.024,0.0,0.014,0.0,0.013,0.949
2,5,4404,2,0.046,0.053,0.0,0.046,0.016,0.84
3,4,4404,1,0.051,0.036,0.111,0.0,0.5429999999999999,0.259
4,5,4404,2,0.013,0.081,0.097,0.056,0.0,0.753
5,1,4404,1,0.267,0.379,0.163,0.091,0.1,0.0
1,5,4405,1,0.064,0.0,0.053,0.026,0.05,0.807
2,5,4405,2,0.0069999999999999,0.026,0.0,0.014,0.264,0.6890000000000001
3,4,4405,1,0.046,0.04,0.117,0.0,0.541,0.256
4,5,4405,2,0.024,0.086,0.111,0.069,0.0,0.71
5,1,4405,1,0.056,0.63,0.147,0.05,0.117,0.0
1,5,4406,1,0.044,0.0,0.041,0.019,0.034,0.861
2,5,4406,2,0.01,0.023,0.0,0.006,0.196,0.7659999999999999
3,5,4406,1,0.034,0.02,0.053,0.0,0.417,0.476
4,5,4406,2,0.01,0.049,0.06,0.031,0.0,0.85
5,1,4406,1,0.09,0.404,0.313,0.057,0.136,0.0
1,5,4407,1,0.09,0.0,0.097,0.044,0.061,0.7070000000000001
2,5,4407,2,0.079,0.06,0.0,0.09,0.09,0.6809999999999999
3,4,4407,1,0.057,0.057,0.101,0.0,0.444,0.34
4,5,4407,2,0.014,0.187,0.21,0.199,0.0,0.39
5,2,4407,1,0.076,0.124,0.691,0.059,0.05,0.0
1,5,4408,1,0.221,0.0,0.1669999999999999,0.077,0.053,0.481
2,5,4408,2,0.133,0.094,0.0,0.09,0.286,0.397
3,2,4408,1,0.127,0.306,0.384,0.0,0.154,0.029
4,2,4408,2,0.014,0.291,0.344,0.304,0.0,0.046
5,2,4408,1,0.069,0.124,0.7040000000000001,0.057,0.046,0.0
1,5,4409,1,0.054,0.0,0.157,0.053,0.037,0.6990000000000001
2,4,4409,2,0.094,0.063,0.0,0.043,0.516,0.284
3,2,4409,1,0.086,0.186,0.516,0.0,0.106,0.107
4,5,4409,2,0.021,0.22,0.264,0.221,0.0,0.273
5,2,4409,1,0.07,0.127,0.7090000000000001,0.046,0.049,0.0
1,5,4410,1,0.131,0.0,0.097,0.054,0.051,0.6659999999999999
2,4,4410,2,0.057,0.034,0.0,0.03,0.464,0.414
3,1,4410,1,0.041,0.54,0.11,0.0,0.086,0.223
4,5,4410,2,0.029,0.099,0.114,0.063,0.0,0.696
5,2,4410,1,0.084,0.129,0.711,0.033,0.043,0.0
1,5,4411,1,0.141,0.0,0.089,0.067,0.077,0.626
2,4,4411,2,0.089,0.074,0.0,0.031,0.55,0.256
3,1,4411,1,0.046,0.403,0.364,0.0,0.087,0.1
4,5,4411,2,0.117,0.12,0.121,0.084,0.0,0.557
5,1,4411,1,0.079,0.454,0.301,0.079,0.087,0.0
1,0,4412,1,0.411,0.0,0.133,0.093,0.077,0.286
2,4,4412,2,0.121,0.17,0.0,0.03,0.613,0.066
3,2,4412,1,0.057,0.287,0.537,0.0,0.106,0.013
4,1,4412,2,0.077,0.451,0.181,0.197,0.0,0.093
5,1,4412,1,0.124,0.414,0.201,0.129,0.131,0.0
1,5,4413,1,0.337,0.0,0.1369999999999999,0.096,0.073,0.357
2,4,4413,2,0.286,0.163,0.0,0.026,0.434,0.091
3,2,4413,1,0.041,0.261,0.574,0.0,0.104,0.019
4,1,4413,2,0.056,0.493,0.173,0.176,0.0,0.103
5,1,4413,1,0.117,0.419,0.204,0.129,0.131,0.0
1,5,4414,1,0.173,0.0,0.091,0.061,0.056,0.619
2,0,4414,2,0.57,0.196,0.0,0.021,0.124,0.089
3,1,4414,1,0.07,0.573,0.183,0.0,0.153,0.021
4,1,4414,2,0.073,0.489,0.151,0.193,0.0,0.094
5,1,4414,1,0.094,0.471,0.194,0.113,0.127,0.0
1,0,4415,1,0.464,0.0,0.139,0.094,0.107,0.196
2,0,4415,2,0.504,0.087,0.0,0.034,0.256,0.119
3,4,4415,1,0.067,0.037,0.074,0.0,0.679,0.143
4,1,4415,2,0.106,0.373,0.211,0.23,0.0,0.08
5,1,4415,1,0.146,0.419,0.183,0.109,0.144,0.0
1,5,4416,1,0.19,0.0,0.11,0.053,0.083,0.564
2,0,4416,2,0.41,0.06,0.0,0.023,0.253,0.254
3,4,4416,1,0.049,0.04,0.084,0.0,0.609,0.219
4,5,4416,2,0.036,0.21,0.243,0.206,0.0,0.306
5,1,4416,1,0.103,0.461,0.184,0.107,0.144,0.0
1,5,4417,1,0.147,0.0,0.111,0.054,0.061,0.626
2,0,4417,2,0.457,0.047,0.0,0.017,0.136,0.343
3,4,4417,1,0.061,0.053,0.254,0.0,0.431,0.2
4,5,4417,2,0.026,0.1689999999999999,0.19,0.14,0.0,0.476
5,1,4417,1,0.107,0.444,0.18,0.113,0.156,0.0
1,5,4418,1,0.077,0.0,0.097,0.037,0.06,0.7290000000000001
2,4,4418,2,0.019,0.026,0.0,0.014,0.471,0.47
3,2,4418,1,0.076,0.039,0.5329999999999999,0.0,0.096,0.257
4,5,4418,2,0.029,0.1,0.114,0.057,0.0,0.7
5,1,4418,1,0.146,0.31,0.159,0.111,0.274,0.0
1,5,4419,1,0.143,0.0,0.224,0.077,0.254,0.301
2,4,4419,2,0.053,0.077,0.0,0.05,0.629,0.191
3,2,4419,1,0.131,0.123,0.327,0.0,0.306,0.113
4,5,4419,2,0.029,0.089,0.114,0.069,0.0,0.7
5,4,4419,1,0.143,0.14,0.099,0.127,0.491,0.0
1,4,4420,1,0.083,0.0,0.326,0.126,0.383,0.083
2,4,4420,2,0.191,0.076,0.0,0.034,0.583,0.116
3,4,4420,1,0.136,0.149,0.179,0.0,0.473,0.064
4,5,4420,2,0.03,0.084,0.111,0.074,0.0,0.7
5,4,4420,1,0.071,0.041,0.056,0.109,0.723,0.0
1,2,4421,1,0.094,0.0,0.376,0.331,0.131,0.067
2,4,4421,2,0.187,0.087,0.0,0.06,0.564,0.101
3,4,4421,1,0.166,0.166,0.28,0.0,0.306,0.083
4,5,4421,2,0.043,0.071,0.1,0.086,0.0,0.7
5,4,4421,1,0.063,0.041,0.056,0.297,0.5429999999999999,0.0
1,4,4422,1,0.096,0.0,0.216,0.211,0.36,0.117
2,4,4422,2,0.11,0.063,0.0,0.04,0.71,0.077
3,4,4422,1,0.114,0.131,0.291,0.0,0.404,0.059
4,1,4422,2,0.02,0.306,0.306,0.3,0.0,0.069
5,4,4422,1,0.047,0.024,0.054,0.22,0.654,0.0
1,4,4423,1,0.223,0.0,0.094,0.084,0.38,0.219
2,4,4423,2,0.106,0.056,0.0,0.044,0.586,0.209
3,4,4423,1,0.04,0.041,0.074,0.0,0.721,0.123
4,2,4423,2,0.026,0.259,0.28,0.261,0.0,0.174
5,4,4423,1,0.059,0.036,0.044,0.271,0.59,0.0
1,4,4424,1,0.054,0.0,0.044,0.039,0.8170000000000001,0.046
2,4,4424,2,0.097,0.024,0.0,0.019,0.764,0.096
3,4,4424,1,0.011,0.03,0.036,0.0,0.897,0.026
4,2,4424,2,0.014,0.3,0.343,0.3,0.0,0.043
5,4,4424,1,0.033,0.0069999999999999,0.029,0.044,0.887,0.0
1,4,4425,1,0.149,0.0,0.214,0.151,0.383,0.103
2,5,4425,2,0.071,0.053,0.0,0.131,0.193,0.551
3,4,4425,1,0.056,0.059,0.097,0.0,0.664,0.124
4,2,4425,2,0.014,0.311,0.321,0.31,0.0,0.043
5,4,4425,1,0.06,0.04,0.061,0.273,0.5660000000000001,0.0
1,2,4426,1,0.074,0.0,0.361,0.224,0.229,0.111
2,5,4426,2,0.089,0.057,0.0,0.119,0.176,0.56
3,4,4426,1,0.057,0.046,0.089,0.0,0.6609999999999999,0.147
4,2,4426,2,0.014,0.316,0.32,0.307,0.0,0.043
5,4,4426,1,0.044,0.02,0.064,0.154,0.7170000000000001,0.0
1,5,4427,1,0.1,0.0,0.111,0.066,0.081,0.6409999999999999
2,4,4427,2,0.141,0.083,0.0,0.073,0.51,0.193
3,4,4427,1,0.057,0.043,0.086,0.0,0.654,0.16
4,3,4427,2,0.014,0.317,0.3,0.321,0.0,0.047
5,3,4427,1,0.07,0.067,0.081,0.647,0.134,0.0
1,2,4428,1,0.12,0.0,0.38,0.156,0.236,0.109
2,4,4428,2,0.197,0.061,0.0,0.047,0.591,0.103
3,4,4428,1,0.057,0.041,0.079,0.0,0.6659999999999999,0.157
4,1,4428,2,0.014,0.329,0.3,0.314,0.0,0.043
5,3,4428,1,0.05,0.066,0.077,0.62,0.187,0.0
1,4,4429,1,0.16,0.0,0.157,0.134,0.386,0.163
2,4,4429,2,0.204,0.051,0.0,0.041,0.6,0.103
3,4,4429,1,0.057,0.031,0.069,0.0,0.6859999999999999,0.157
4,1,4429,2,0.136,0.301,0.196,0.247,0.0,0.12
5,3,4429,1,0.05,0.076,0.063,0.581,0.23,0.0
1,5,4430,1,0.086,0.0,0.183,0.059,0.213,0.46
2,4,4430,2,0.306,0.063,0.0,0.049,0.481,0.101
3,4,4430,1,0.051,0.04,0.08,0.0,0.691,0.1369999999999999
4,1,4430,2,0.091,0.43,0.159,0.201,0.0,0.119
5,4,4430,1,0.056,0.04,0.047,0.416,0.441,0.0
1,4,4431,1,0.093,0.0,0.12,0.084,0.63,0.073
2,4,4431,2,0.197,0.043,0.0,0.029,0.6409999999999999,0.09
3,4,4431,1,0.044,0.046,0.063,0.0,0.7090000000000001,0.139
4,1,4431,2,0.061,0.454,0.157,0.201,0.0,0.126
5,4,4431,1,0.059,0.119,0.059,0.149,0.616,0.0
1,2,4432,1,0.181,0.0,0.324,0.133,0.239,0.123
2,4,4432,2,0.33,0.113,0.0,0.033,0.414,0.11
3,4,4432,1,0.043,0.1,0.069,0.0,0.637,0.151
4,1,4432,2,0.077,0.443,0.151,0.1639999999999999,0.0,0.1639999999999999
5,1,4432,1,0.086,0.513,0.156,0.07,0.176,0.0
1,0,4433,1,0.356,0.0,0.149,0.094,0.189,0.213
